Kelly Evernden,Patrick Mcenroe,0.45,Paul Henri Mathieu,0.26,Jonathan Stark,0.21,[]
Alberto Mancini,Jason Stoltenberg,0.99,Nicolas Lapentti,0.97,Leonardo Mayer,0.9,[]
Jasjit Singh,Simon Youl,0.91,Emilio Benfele Alvarez,0.86,Mike Machette,0.83,[]
Nick Saviano,Guillaume Raoux,0.95,Florent Serra,0.9,Todd Witsken,0.78,[]
John Paish,Yuki Bhambri,1.0,Marcello Craca,0.99,John Hayes,0.99,[]
Dieter Kindlmann,Frederic Niemeyer,1.0,Armistead Neely,1.0,Steve Guy,0.99,[]
Lloyd Bourne,Colin Dowdeswell,0.93,Michael Berrer,0.84,Michal Tabara,0.79,[]
Bruce Manson,Andreas Haider Maurer,0.91,Cassio Motta,0.9,Paul Goldstein,0.85,[]
Jan Lennard Struff,Colin Dowdeswell,0.75,Javier Frana,0.55,Roberto Azar,0.46,"[58.0, 80.0, 172.0]"
Jordi Arrese,Mike Bauer,0.44,John Sadri,0.34,Bernd Karbacher,0.29,[]
Noam Okun,Stephane Huet,0.99,Paul Capdeville,0.99,Gilles Elseneer,0.93,[]
Jurgen Zopp,Werner Zirngibl,0.84,Marcelo Ingaramo,0.76,Stefan Simonsson,0.7,"[155.0, 100.0, 169.0]"
Patrik Kuhnen,Teymuraz Gabashvili,0.83,Mikael Tillstrom,0.78,Tomas Carbonell,0.77,[]
Vasilis Mazarakis,Sergio Cortes,0.99,Gaston Etlis,0.99,Carsten Arriens,0.99,[]
Gabriel Markus,Xavier Malisse,0.88,Darren Cahill,0.86,Martin Damm,0.8,[]
Francois Jauffret,Nikolay Davydenko,0.96,Tom Okker,0.89,Dick Stockton,0.85,[]
Simon Youl,Gilad Bloom,0.97,Oliver Gross,0.95,Chris Guccione,0.86,[]
Gilles Simon,Stan Smith,0.65,Lleyton Hewitt,0.57,Michael Stich,0.53,"[83.0, 60.0, 50.0]"
Roberto Bautista Agut,Jose Acasuso,0.53,Jordi Arrese,0.42,Magnus Norman,0.35,"[55.0, 69.0, 52.0]"
Ivan Sergeyev,Rogier Wassen,1.0,Philippe Pech,1.0,Petr Kralert,1.0,[]
Alberto Berasategui,Tony Roche,0.78,Tom Gorman,0.64,Mark Cox,0.58,[]
Marty Riessen,Heinz Gunthardt,0.56,Jiri Novak,0.53,Phil Dent,0.34,[]
David Carter,Adrian Garcia,0.96,Werner Eschauer,0.81,Christian Vinck,0.73,[]
Sandor Noszaly,Austin Krajicek,0.97,Luca Vanni,0.94,Ivo Minar,0.94,[]
Go Soeda,Jamie Morgan,0.88,Jan Kroslak,0.47,Rod Frawley,0.46,"[92.0, 95.0, 157.0]"
Jim Courier,Yevgeny Kafelnikov,0.76,Brian Gottfried,0.76,Thomas Muster,0.72,[]
Mario Visconti,Noam Behr,1.0,Mike Brunnberg,1.0,Gerard Toulon,1.0,[]
Steve Faulk,Andrew Castle,1.0,Marko Ostoja,0.98,Doug Flach,0.96,[]
Laurent Recouderc,Kevin Ullyett,0.99,Gerard Solves,0.98,Andrew Jarrett,0.98,[]
Zeljko Krajan,George Hardie,0.95,Alex Lopez Moron,0.93,Stephane Huet,0.77,[]
Marcos Aurelio Gorriz,Carl Limberger,0.77,Martin Wostenholme,0.75,Jose Lopez Maeso,0.75,[]
Norbert Gombos,Frank Dancevic,0.92,Barry Moir,0.92,Konstantinos Economidis,0.88,"[165.0, 122.0, 149.0]"
Marcelo Rios,Tim Henman,0.99,Ulf Stenlund,0.93,Nikolay Davydenko,0.91,[]
Martin Alund,Gilad Bloom,0.92,Oliver Gross,0.89,Michael Tauson,0.89,[]
Mark Knowles,Rik De Voest,0.93,Vincenzo Santopadre,0.86,Pierre Hugues Herbert,0.83,[]
Alex Antonitsch,Charles Owens,0.95,Johan Van Herck,0.79,Guido Pella,0.78,[]
Bobby Reynolds,Eric Deblicker,0.83,Steve Campbell,0.75,Rajeev Ram,0.75,[]
Denys Molchanov,Tim Garcia,1.0,Thomas Larsen,1.0,Sasa Tuksar,1.0,[]
Gilbert Schaller,Dick Crealy,0.53,John Sadri,0.34,Byron Black,0.32,[]
Hans Jaochim Plotz,Sergio Casal,0.96,Martin Damm,0.89,Xavier Malisse,0.83,[]
Albert Montanes,Peter Fleming,0.58,Stefan Koubek,0.44,Jiri Hrebec,0.36,"[111.0, 135.0, 131.0]"
Kevin Kim,Andrew Sznajder,0.81,Ricki Osterthun,0.76,Steve Darcis,0.73,[]
Nicolas Kiefer,Horst Skoff,0.76,Jan Michael Gambill,0.62,Jiri Novak,0.49,[]
Trevor Allan,Marco Cecchinato,0.79,Matthias Bachinger,0.75,Daniel Elsner,0.71,[]
Denis Istomin,Luiz Mattar,0.86,Derrick Rostagno,0.78,Jurgen Melzer,0.77,"[27.0, 113.0, 155.0]"
Byron Black,Roberto Bautista Agut,0.88,Pierre Barthes,0.69,Gilbert Schaller,0.61,[]
Vladimir Gabrichidze,Sebastian Prieto,1.0,Jozsef Krocsko,1.0,Oliver Fernandez,0.99,[]
Dinu Pescariu,Paul Capdeville,0.87,Josselin Ouanna,0.77,Steve Shaw,0.72,[]
Thiemo De Bakker,Marcel Freeman,0.74,Bruno Oresar,0.73,Patricio Cornejo,0.65,"[83.0, 79.0, 166.0]"
Richard Pancho Gonzales,Roland Stadler,1.0,Roberto Saad,0.99,Neil Broad,0.99,[]
Julien Boutter,Kjell Johansson,0.94,Fernando Vicente,0.79,Michiel Schapers,0.77,[]
Robin Soderling,Mardy Fish,0.46,Pat Cash,0.44,Bernard Tomic,0.43,[]
Jim Grabb,Tim Wilkison,0.95,Jason Stoltenberg,0.95,Olivier Rochus,0.92,[]
Cliff Drysdale,Aaron Krickstein,0.62,Johan Kriek,0.59,Petr Korda,0.41,[]
Daniel Koellerer,Tomas Zib,0.77,Emilio Benfele Alvarez,0.76,Oliver Gross,0.68,[]
Peter Rennert,Todd Witsken,0.93,Marian Vajda,0.81,Kjell Johansson,0.76,[]
Nikoloz Basilashvili,Klaus Eberhard,1.0,Martin Lee,0.99,Magnus Tideman,0.99,[]
Carlos Castellan,Doug Flach,0.99,Marko Ostoja,0.97,Andrew Castle,0.95,[]
John Mattke,Vladimir Korotkov,1.0,John Patrick Smith,1.0,Conor Niland,1.0,[]
Max Mirnyi,Jarkko Nieminen,0.99,Kevin Anderson,0.9,Victor Pecci,0.88,[]
Ray Ruffels,Matthew Ebden,0.5,Matt Mitchell,0.5,Kenneth Carlsen,0.41,[]
David Nalbandian,Michael Stich,0.76,Harold Solomon,0.7,Petr Korda,0.46,[]
Woody Blocher,Daniele Musa,0.98,Tomas Tenconi,0.97,Jozsef Krocsko,0.96,[]
Guillermo Coria,John Alexander,0.39,Bernard Tomic,0.23,Arnaud Boetsch,0.21,[]
Roy Barth,Yuri Schukin,0.86,Marco Chiudinelli,0.82,Olivier Patience,0.78,[]
Eduardo Medica,Szabolcz Baranyi,0.99,Jim Gurfein,0.99,Premjit Lall,0.97,[]
Andrei Stoliarov,Julian Reister,0.88,Peter Wessels,0.81,Jiri Vanek,0.76,[]
Eric Prodon,Alvin Gardiner,0.96,Jimmy Wang,0.92,Amer Delic,0.82,[]
Cedrik Marcel Stebe,Illya Marchenko,1.0,Cristiano Caratti,0.99,Grant Stafford,0.98,[]
Vallis Wilder,Welry Fritz,1.0,Saketh Myneni,1.0,Ruby Hoskowetz,1.0,[]
Trey Waltke,Graham Stilwell,0.71,Justin Gimelstob,0.57,Go Soeda,0.52,[]
Radek Stepanek,Tom Gorman,0.86,Jarkko Nieminen,0.71,Sjeng Schalken,0.54,[]
Tomas Smid,Thomas Johansson,0.73,Jaime Fillol,0.71,Mark Cox,0.69,[]
Jerome Potier,Jacobo Diaz,0.83,German Puentes,0.7,Eric Deblicker,0.64,[]
Mark Koevermans,Ricardo Cano,0.62,Fred Stolle,0.58,Mikhail Kukushkin,0.49,[]
Juan Pablo Guzman,Marco Meneschincheri,0.96,Eyal Ran,0.95,Huub Van Boeckel,0.92,[]
Christo Steyn,Zeljko Franulovic,0.99,Jason Stoltenberg,0.96,Geoff Masters,0.91,[]
Vincenzo Santopadre,Eric Prodon,0.89,Mark Knowles,0.88,Bernard Fritz,0.83,[]
Robert Mckinley,Ivan Dupasquier,1.0,Terry Ryan,0.99,Rejean Genois,0.99,[]
Maurice Ruah,Matteo Viola,0.97,Peter Kanderal,0.9,Marcelo Charpentier,0.9,[]
Petr Korda,Miloslav Mecir,0.6,Jo Wilfried Tsonga,0.52,David Nalbandian,0.51,[]
Richard Fromberg,Bohdan Ulihrach,0.49,Frew Mcmillan,0.44,Marc Kevin Goellner,0.4,[]
Raemon Sluiter,Michal Tabara,0.6,Javier Frana,0.6,Brian Vahaly,0.58,[]
Haroon Ismail,Claudio Mezzadri,0.95,Jean Rene Lisnard,0.94,Claudio Panatta,0.85,[]
Ismail El Shafei,Mike Leach,1.0,Karol Beck,0.93,Chip Hooper,0.93,[]
Roger Knapp,Wade Mcguire,1.0,Tsung Hua Yang,1.0,Reginald Willems,1.0,[]
Inigo Cervantes Huegun,Marcos Ondruska,0.86,Pieter Aldrich,0.84,Russell Simpson,0.83,"[113.0, 142.0, 159.0]"
Pierre Barthes,Benjamin Becker,0.98,Peter Lundgren,0.89,Geoff Masters,0.89,[]
Wolfgang Schranz,Luca Bottazzi,1.0,KJ Hippensteel,1.0,Jeff Turpin,1.0,[]
Alexandr Dolgopolov,Guillermo Perez Roldan,0.61,Juan Monaco,0.53,Phil Dent,0.5,"[42.0, 62.0, 53.0]"
Martin Sinner,Ricardo Mello,0.95,Claudio Panatta,0.83,Glenn Layendecker,0.79,[]
Karl Meiler,Pavel Slozil,0.39,Patrick Proisy,0.21,Fritz Buehning,0.18,[]
Guido Andreozzi,Lamine Ouahab,0.99,Zack Fleishman,0.98,Sam Warburg,0.97,[]
Gene Stuart Malin,Ulrich Marten,1.0,Shane Barr,1.0,Ney Keller,1.0,[]
Marc Flur,Dick Norman,0.96,Adrian Ungur,0.88,Yuri Schukin,0.84,[]
Thierry Ascione,John Austin,0.78,Daniel Nestor,0.57,Jean Louis Haillet,0.55,[]
Corrado Aprili,Terry Addison,1.0,Nicholas Kalogeropoulos,0.99,Mark Vines,0.98,[]
Andreas Haider Maurer,Olivier Mutis,0.88,Pascal Portes,0.86,Erick Iskersky,0.8,"[106.0, 85.0, 140.0]"
Graham Stilwell,Aki Rahunen,0.82,Trey Waltke,0.71,Givaldo Barbosa,0.67,[]
Jarkko Nieminen,Mario Martinez,0.97,Libor Pimek,0.93,Radek Stepanek,0.9,"[39.0, 41.0, 68.0]"
Jan Hernych,Georges Goven,0.76,Markus Hipfl,0.53,Markus Zoecke,0.42,[]
